Fecha,Recurso,Código Agente,Combustible,Consumo Combustible (MBTU),Version
2020-05-02,GUAJIRA 2,GECG,CARBON,31108.54,TX5
2020-05-02,GUAJIRA 2,GECG,GAS,3361.11,TX5
2020-05-02,PAIPA 1,HIMG,CARBON,11275.27265,TX5
2020-05-02,PAIPA 3,HIMG,CARBON,20215.99836,TX5
2020-05-02,PAIPA 4,SOCG,CARBON,36622.77013,TX5
2020-05-02,PROELECTRICA 1,PRIG,GAS,2262.999,TX5
2020-05-02,TASAJERO 1,TRMG,CARBON,13405.71943,TX5
2020-05-02,TASAJERO 2,TERG,CARBON,38052.91256,TX5
2020-05-02,TEBSAB,TBSG,GAS,0,TX5
2020-05-02,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-02,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-05-02,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-02,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-02,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-02,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-02,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-02,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-02,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-02,TERMONORTE,TMNG,ACPM,149.03,TX5
2020-05-02,TERMONORTE,TMNG,GAS,5630.92,TX5
2020-05-02,TERMOSIERRAB,EPMG,GAS,35625.08,TX5
2020-05-02,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-05-02,TERMOYOPAL 2,TYPG,GAS,9136.69,TX5
2020-05-02,ZIPAEMG 2,ENDG,CARBON,11937.26671,TX5
2020-05-02,ZIPAEMG 3,ENDG,CARBON,10235.33009,TX5
2020-05-02,ZIPAEMG 4,ENDG,CARBON,18191.08013,TX5
2020-05-03,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-03,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-03,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-03,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-05-03,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-05-03,CARTAGENA 1,ENDG,GAS,0,TX5
2020-05-03,CARTAGENA 2,ENDG,GAS,0,TX5
2020-05-03,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-05-03,CARTAGENA 3,ENDG,GAS,0,TX5
2020-05-03,CARTAGENA 3,ENDG,COMBUSTOLEO,4344,TX5
2020-05-03,FLORES 1,TMFG,GAS,2811.55,TX5
2020-05-03,FLORES 1,TMFG,GAS NI,13781.34,TX5
2020-05-03,FLORES 4B,TMFG,GAS NI,35235.36,TX5
2020-05-03,FLORES 4B,TMFG,GAS,7188.45,TX5
2020-05-03,GECELCA 3,GECG,CARBON,43131.12,TX5
2020-05-03,GECELCA 32,GECG,CARBON,63884.68,TX5
2020-05-03,GUAJIRA 1,GECG,GAS,7249.15,TX5
2020-05-03,GUAJIRA 1,GECG,CARBON,30963.71,TX5
2020-05-03,GUAJIRA 2,GECG,GAS,2952.23,TX5
2020-05-03,GUAJIRA 2,GECG,CARBON,30935.06,TX5
2020-05-03,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-05-03,PAIPA 1,HIMG,CARBON,11272.88761,TX5
2020-05-03,PAIPA 3,HIMG,CARBON,20213.59252,TX5
2020-05-03,PAIPA 4,SOCG,CARBON,36609.08704,TX5
2020-05-03,PROELECTRICA 1,PRIG,GAS,11278,TX5
2020-05-03,TASAJERO 1,TRMG,CARBON,13427.36581,TX5
2020-05-03,TASAJERO 2,TERG,CARBON,38084.13965,TX5
2020-05-03,TEBSAB,TBSG,GAS,1925.5611,TX5
2020-05-03,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-03,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-05-03,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-03,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-03,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-03,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-03,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-03,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-03,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-03,TERMONORTE,TMNG,ACPM,55.57,TX5
2020-05-03,TERMONORTE,TMNG,GAS,1626.17,TX5
2020-05-03,TERMOSIERRAB,EPMG,GAS,36173.35,TX5
2020-05-03,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-05-03,TERMOYOPAL 2,TYPG,GAS,9158.5,TX5
2020-05-03,ZIPAEMG 2,ENDG,CARBON,12124.79206,TX5
2020-05-03,ZIPAEMG 3,ENDG,CARBON,15466.56377,TX5
2020-05-03,ZIPAEMG 4,ENDG,CARBON,18208.83996,TX5
2020-05-04,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-04,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-04,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-04,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-05-04,CARTAGENA 1,ENDG,GAS,0,TX5
2020-05-04,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-05-04,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-05-04,CARTAGENA 2,ENDG,GAS,0,TX5
2020-05-04,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-05-04,CARTAGENA 3,ENDG,GAS,0,TX5
2020-05-04,FLORES 1,TMFG,GAS NI,21439.12,TX5
2020-05-04,FLORES 1,TMFG,GAS,2814.16,TX5
2020-05-04,FLORES 4B,TMFG,GAS NI,37222.19,TX5
2020-05-04,FLORES 4B,TMFG,GAS,4885.84,TX5
2020-05-04,GECELCA 3,GECG,CARBON,42217.84,TX5
2020-05-04,GECELCA 32,GECG,CARBON,64754.69,TX5
2020-05-04,GUAJIRA 1,GECG,GAS,7356.83,TX5
2020-05-04,GUAJIRA 1,GECG,CARBON,25481.55,TX5
2020-05-04,GUAJIRA 2,GECG,GAS,2895.77,TX5
2020-05-04,GUAJIRA 2,GECG,CARBON,29885.7,TX5
2020-05-04,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-05-04,PAIPA 1,HIMG,CARBON,11367.61987,TX5
2020-05-04,PAIPA 2,HIMG,CARBON,12041.07756,TX5
2020-05-04,PAIPA 3,HIMG,CARBON,20200.94467,TX5
2020-05-04,PAIPA 4,SOCG,CARBON,36636.26077,TX5
2020-05-04,PROELECTRICA 1,PRIG,GAS,0,TX5
2020-05-04,TASAJERO 1,TRMG,CARBON,13434.8008,TX5
2020-05-04,TASAJERO 2,TERG,CARBON,37188.62443,TX5
2020-05-04,TEBSAB,TBSG,GAS,107999.9678,TX5
2020-05-04,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-04,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-05-04,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-04,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-04,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-04,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-04,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-04,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-04,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-04,TERMONORTE,TMNG,ACPM,37.86,TX5
2020-05-04,TERMONORTE,TMNG,GAS,776.15,TX5
2020-05-04,TERMOSIERRAB,EPMG,GAS,35650.37754,TX5
2020-05-04,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-05-04,TERMOYOPAL 2,TYPG,GAS,8486.77,TX5
2020-05-04,ZIPAEMG 2,ENDG,CARBON,12067.6015,TX5
2020-05-04,ZIPAEMG 3,ENDG,CARBON,16076.4639,TX5
2020-05-04,ZIPAEMG 4,ENDG,CARBON,17947.56173,TX5
2020-05-05,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-05,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-05,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-05,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-05-05,CARTAGENA 1,ENDG,GAS,0,TX5
2020-05-05,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-05-05,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-05-05,CARTAGENA 2,ENDG,GAS,0,TX5
2020-05-05,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-05-05,CARTAGENA 3,ENDG,GAS,0,TX5
2020-05-05,FLORES 1,TMFG,GAS NI,14177.44,TX5
2020-05-05,FLORES 1,TMFG,GAS,4949.12,TX5
2020-05-05,FLORES 4B,TMFG,GAS,11050.88,TX5
2020-05-05,FLORES 4B,TMFG,GAS NI,31657.06,TX5
2020-05-05,GECELCA 3,GECG,CARBON,41173.35,TX5
2020-05-05,GECELCA 32,GECG,CARBON,64471.28,TX5
2020-05-05,GUAJIRA 1,GECG,GAS,7268.88,TX5
2020-05-05,GUAJIRA 1,GECG,CARBON,29464.89,TX5
2020-05-05,GUAJIRA 2,GECG,CARBON,31811.05,TX5
2020-05-05,GUAJIRA 2,GECG,GAS,2604.53,TX5
2020-05-05,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-05-05,PAIPA 1,HIMG,CARBON,11364.27244,TX5
2020-05-05,PAIPA 2,HIMG,CARBON,21548.89996,TX5
2020-05-05,PAIPA 3,HIMG,CARBON,20445.79044,TX5
2020-05-05,PAIPA 4,SOCG,CARBON,36620.47541,TX5
2020-05-05,PROELECTRICA 1,PRIG,GAS,0,TX5
2020-05-05,TASAJERO 1,TRMG,CARBON,13407.33124,TX5
2020-05-05,TASAJERO 2,TERG,CARBON,37332.34825,TX5
2020-05-05,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-05,TEBSAB,TBSG,GAS,101217.3023,TX5
2020-05-05,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-05-05,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-05,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-05,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-05,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-05,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-05,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-05,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-05,TERMONORTE,TMNG,ACPM,0,TX5
2020-05-05,TERMONORTE,TMNG,GAS,0,TX5
2020-05-05,TERMOSIERRAB,EPMG,GAS,36009.624,TX5
2020-05-05,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-05-05,TERMOYOPAL 2,TYPG,GAS,8357.59,TX5
2020-05-05,ZIPAEMG 2,ENDG,CARBON,12125.7718,TX5
2020-05-05,ZIPAEMG 3,ENDG,CARBON,15758.13585,TX5
2020-05-05,ZIPAEMG 4,ENDG,CARBON,17624.51318,TX5
2020-05-06,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-06,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-06,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-06,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-05-06,CARTAGENA 1,ENDG,GAS,0,TX5
2020-05-06,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-05-06,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-05-06,CARTAGENA 2,ENDG,GAS,135,TX5
2020-05-06,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-05-06,CARTAGENA 3,ENDG,GAS,0,TX5
2020-05-06,FLORES 1,TMFG,GAS NI,14345.49,TX5
2020-05-06,FLORES 1,TMFG,GAS,6581.7,TX5
2020-05-06,FLORES 4B,TMFG,GAS NI,29246.33,TX5
2020-05-06,FLORES 4B,TMFG,GAS,13418.28,TX5
2020-05-06,GECELCA 3,GECG,CARBON,39875.45,TX5
2020-05-06,GECELCA 32,GECG,CARBON,64181.94,TX5
2020-05-06,GUAJIRA 1,GECG,GAS,8498.48,TX5
2020-05-06,GUAJIRA 1,GECG,CARBON,24278.84,TX5
2020-05-06,GUAJIRA 2,GECG,GAS,2302.29,TX5
2020-05-06,GUAJIRA 2,GECG,CARBON,31367.89,TX5
2020-05-06,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-05-06,PAIPA 1,HIMG,CARBON,10371.92693,TX5
2020-05-06,PAIPA 2,HIMG,CARBON,20126.86678,TX5
2020-05-06,PAIPA 3,HIMG,CARBON,19715.03373,TX5
2020-05-06,PAIPA 4,SOCG,CARBON,36379.19889,TX5
2020-05-06,PROELECTRICA 1,PRIG,GAS,2636,TX5
2020-05-06,TASAJERO 1,TRMG,CARBON,13202.75165,TX5
2020-05-06,TASAJERO 2,TERG,CARBON,37763.98448,TX5
2020-05-06,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-06,TEBSAB,TBSG,GAS,5955.845,TX5
2020-05-06,TERMOCANDELARIA 1,TCIG,GAS,5210,TX5
2020-05-06,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-06,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-06,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-06,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-06,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-06,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-06,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-06,TERMONORTE,TMNG,GAS,5750.38,TX5
2020-05-06,TERMONORTE,TMNG,ACPM,369.2,TX5
2020-05-06,TERMOSIERRAB,EPMG,GAS,36307.227,TX5
2020-05-06,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-05-06,TERMOYOPAL 2,TYPG,GAS,8259.92,TX5
2020-05-06,ZIPAEMG 2,ENDG,CARBON,10594.08566,TX5
2020-05-06,ZIPAEMG 3,ENDG,CARBON,14245.93018,TX5
2020-05-06,ZIPAEMG 4,ENDG,CARBON,16161.1094,TX5
2020-05-07,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-07,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-07,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-07,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-05-07,CARTAGENA 1,ENDG,GAS,0,TX5
2020-05-07,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-05-07,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-05-07,CARTAGENA 2,ENDG,GAS,6418,TX5
2020-05-07,CARTAGENA 3,ENDG,GAS,0,TX5
2020-05-07,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-05-07,FLORES 1,TMFG,GAS,8391.5,TX5
2020-05-07,FLORES 1,TMFG,GAS NI,14326.43,TX5
2020-05-07,FLORES 4B,TMFG,GAS NI,25648.69,TX5
2020-05-07,FLORES 4B,TMFG,GAS,16608.5,TX5
2020-05-07,GECELCA 3,GECG,CARBON,41384.41,TX5
2020-05-07,GECELCA 32,GECG,CARBON,66012.29,TX5
2020-05-07,GUAJIRA 1,GECG,CARBON,29306.35,TX5
2020-05-07,GUAJIRA 1,GECG,GAS,9920.23,TX5
2020-05-07,GUAJIRA 2,GECG,CARBON,33664.39,TX5
2020-05-07,GUAJIRA 2,GECG,GAS,956.9,TX5
2020-05-07,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-05-07,PAIPA 1,HIMG,CARBON,11033.37902,TX5
2020-05-07,PAIPA 2,HIMG,CARBON,21462.09999,TX5
2020-05-07,PAIPA 3,HIMG,CARBON,20869.56197,TX5
2020-05-07,PAIPA 4,SOCG,CARBON,36611.59547,TX5
2020-05-07,PROELECTRICA 1,PRIG,GAS,4014,TX5
2020-05-07,TASAJERO 1,TRMG,CARBON,13412.89916,TX5
2020-05-07,TASAJERO 2,TERG,CARBON,38073.0363,TX5
2020-05-07,TEBSAB,TBSG,GAS,0,TX5
2020-05-07,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-07,TERMOCANDELARIA 1,TCIG,GAS,6453,TX5
2020-05-07,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-07,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-07,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-07,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-07,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-07,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-07,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-07,TERMONORTE,TMNG,GAS,7487.03,TX5
2020-05-07,TERMONORTE,TMNG,ACPM,484.54,TX5
2020-05-07,TERMOSIERRAB,EPMG,GAS,36224.345,TX5
2020-05-07,TERMOVALLE 1,TMVG,GAS,24926.42,TX5
2020-05-07,TERMOYOPAL 2,TYPG,GAS,8463.63,TX5
2020-05-07,ZIPAEMG 2,ENDG,CARBON,12190.65405,TX5
2020-05-07,ZIPAEMG 3,ENDG,CARBON,16188.76973,TX5
2020-05-07,ZIPAEMG 4,ENDG,CARBON,18429.73882,TX5
2020-05-08,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-08,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-08,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-05-08,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-08,CARTAGENA 1,ENDG,GAS,0,TX5
2020-05-08,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-05-08,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-05-08,CARTAGENA 2,ENDG,GAS,10380,TX5
2020-05-08,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-05-08,CARTAGENA 3,ENDG,GAS,0,TX5
2020-05-08,FLORES 1,TMFG,GAS NI,19500.66,TX5
2020-05-08,FLORES 1,TMFG,GAS,1556.2,TX5
2020-05-08,FLORES 4B,TMFG,GAS NI,38142.22,TX5
2020-05-08,FLORES 4B,TMFG,GAS,3043.8,TX5
2020-05-08,GECELCA 3,GECG,CARBON,745.69,TX5
2020-05-08,GECELCA 32,GECG,CARBON,63219.66,TX5
2020-05-08,GUAJIRA 1,GECG,CARBON,29367.3,TX5
2020-05-08,GUAJIRA 1,GECG,GAS,7998.97,TX5
2020-05-08,GUAJIRA 2,GECG,GAS,2122.65,TX5
2020-05-08,GUAJIRA 2,GECG,CARBON,31541.82,TX5
2020-05-08,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-05-08,PAIPA 1,HIMG,CARBON,11208.70064,TX5
2020-05-08,PAIPA 2,HIMG,CARBON,21427.32391,TX5
2020-05-08,PAIPA 3,HIMG,CARBON,20783.02047,TX5
2020-05-08,PAIPA 4,SOCG,CARBON,36638.36979,TX5
2020-05-08,PROELECTRICA 1,PRIG,GAS,14755,TX5
2020-05-08,TASAJERO 1,TRMG,CARBON,13427.92844,TX5
2020-05-08,TASAJERO 2,TERG,CARBON,37996.58673,TX5
2020-05-08,TEBSAB,TBSG,GAS,43290.1242,TX5
2020-05-08,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-08,TERMOCANDELARIA 1,TCIG,GAS,1180,TX5
2020-05-08,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-08,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-08,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-08,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-08,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-08,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-08,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-08,TERMONORTE,TMNG,ACPM,232.71,TX5
2020-05-08,TERMONORTE,TMNG,GAS,9830.51,TX5
2020-05-08,TERMOSIERRAB,EPMG,GAS,36185.831,TX5
2020-05-08,TERMOVALLE 1,TMVG,GAS,21225.56,TX5
2020-05-08,TERMOYOPAL 2,TYPG,GAS,8580.92,TX5
2020-05-08,ZIPAEMG 2,ENDG,CARBON,12182.2312,TX5
2020-05-08,ZIPAEMG 3,ENDG,CARBON,16200.55158,TX5
2020-05-08,ZIPAEMG 4,ENDG,CARBON,18585.52289,TX5
2020-05-08,ZIPAEMG 5,ENDG,CARBON,3012.998926,TX5
2020-05-09,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-09,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-09,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-05-09,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-09,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-05-09,CARTAGENA 1,ENDG,GAS,0,TX5
2020-05-09,CARTAGENA 2,ENDG,GAS,4500,TX5
2020-05-09,CARTAGENA 2,ENDG,COMBUSTOLEO,5491,TX5
2020-05-09,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-05-09,CARTAGENA 3,ENDG,GAS,0,TX5
2020-05-09,FLORES 1,TMFG,GAS NI,13456.19,TX5
2020-05-09,FLORES 1,TMFG,GAS,6379.12,TX5
2020-05-09,FLORES 4B,TMFG,GAS NI,28731.77,TX5
2020-05-09,FLORES 4B,TMFG,GAS,13620.88,TX5
2020-05-09,GECELCA 3,GECG,CARBON,0,TX5
2020-05-09,GECELCA 32,GECG,CARBON,66196.03,TX5
2020-05-09,GUAJIRA 1,GECG,CARBON,25742.81,TX5
2020-05-09,GUAJIRA 1,GECG,GAS,6813.4,TX5
2020-05-09,GUAJIRA 2,GECG,CARBON,27858.43,TX5
2020-05-09,GUAJIRA 2,GECG,GAS,4368.47,TX5
2020-05-09,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-05-09,PAIPA 1,HIMG,CARBON,11336.78167,TX5
2020-05-09,PAIPA 2,HIMG,CARBON,20078.62899,TX5
2020-05-09,PAIPA 3,HIMG,CARBON,20727.47994,TX5
2020-05-09,PAIPA 4,SOCG,CARBON,36653.36925,TX5
2020-05-09,PROELECTRICA 1,PRIG,GAS,11043,TX5
2020-05-09,TASAJERO 1,TRMG,CARBON,13377.26759,TX5
2020-05-09,TASAJERO 2,TERG,CARBON,38185.9806,TX5
2020-05-09,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-09,TEBSAB,TBSG,GAS,13756.7485,TX5
2020-05-09,TERMOCANDELARIA 1,TCIG,GAS,6841,TX5
2020-05-09,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-09,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-09,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-09,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-09,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-09,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-09,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-09,TERMONORTE,TMNG,ACPM,94.81,TX5
2020-05-09,TERMONORTE,TMNG,GAS,4469.5,TX5
2020-05-09,TERMOSIERRAB,EPMG,GAS,35893.658,TX5
2020-05-09,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-05-09,TERMOYOPAL 2,TYPG,GAS,8576.67,TX5
2020-05-09,ZIPAEMG 2,ENDG,CARBON,12222.94163,TX5
2020-05-09,ZIPAEMG 3,ENDG,CARBON,16375.83072,TX5
2020-05-09,ZIPAEMG 4,ENDG,CARBON,18427.33626,TX5
2020-05-09,ZIPAEMG 5,ENDG,CARBON,15519.94502,TX5
2020-05-10,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-10,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-10,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-05-10,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-10,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-05-10,CARTAGENA 1,ENDG,GAS,0,TX5
2020-05-10,CARTAGENA 2,ENDG,GAS,0,TX5
2020-05-10,CARTAGENA 2,ENDG,COMBUSTOLEO,3792,TX5
2020-05-10,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-05-10,CARTAGENA 3,ENDG,GAS,0,TX5
2020-05-10,FLORES 1,TMFG,GAS NI,22514.51,TX5
2020-05-10,FLORES 1,TMFG,GAS,964.84,TX5
2020-05-10,FLORES 4B,TMFG,GAS,1735.16,TX5
2020-05-10,FLORES 4B,TMFG,GAS NI,40490.19,TX5
2020-05-10,GECELCA 3,GECG,CARBON,0,TX5
2020-05-10,GECELCA 32,GECG,CARBON,65060.33,TX5
2020-05-10,GUAJIRA 1,GECG,GAS,7221.12,TX5
2020-05-10,GUAJIRA 1,GECG,CARBON,26643.03,TX5
2020-05-10,GUAJIRA 2,GECG,GAS,4393.55,TX5
2020-05-10,GUAJIRA 2,GECG,CARBON,28915.72,TX5
2020-05-10,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-05-10,PAIPA 1,HIMG,CARBON,10915.71687,TX5
2020-05-10,PAIPA 2,HIMG,CARBON,17329.70605,TX5
2020-05-10,PAIPA 3,HIMG,CARBON,20069.03591,TX5
2020-05-10,PAIPA 4,SOCG,CARBON,36620.99963,TX5
2020-05-10,PROELECTRICA 1,PRIG,GAS,4369.999,TX5
2020-05-10,TASAJERO 1,TRMG,CARBON,13396.12363,TX5
2020-05-10,TASAJERO 2,TERG,CARBON,38160.81301,TX5
2020-05-10,TEBSAB,TBSG,GAS NI,0,TX5
2020-05-10,TEBSAB,TBSG,GAS,44767.3843,TX5
2020-05-10,TERMOCANDELARIA 1,TCIG,GAS,1521,TX5
2020-05-10,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-05-10,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-05-10,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-05-10,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-05-10,TERMODORADA 1,EPMG,GAS,0,TX5
2020-05-10,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-05-10,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-05-10,TERMONORTE,TMNG,ACPM,49.66,TX5
2020-05-10,TERMONORTE,TMNG,GAS,1179.98,TX5
2020-05-10,TERMOSIERRAB,EPMG,GAS,35866.475,TX5
2020-05-10,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-05-10,TERMOYOPAL 2,TYPG,GAS,9195.52,TX5
2020-05-10,ZIPAEMG 2,ENDG,CARBON,12230.98428,TX5
2020-05-10,ZIPAEMG 3,ENDG,CARBON,16430.68879,TX5
2020-05-10,ZIPAEMG 4,ENDG,CARBON,18176.58288,TX5
2020-05-10,ZIPAEMG 5,ENDG,CARBON,13923.47826,TX5
2020-05-11,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-05-11,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-05-11,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-05-11,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
