FECHA_HORA,YEAR,MONTH,DAY,HORA,PRECIO,TERMICA,HIDRAULICA,SOLAR,COGENERADOR,EOLICA,NIVEL_ENSO,FUEL_CONS_ACPM,FUEL_CONS_CARBON,FUEL_CONS_COMBUSTOLEO,FUEL_CONS_CRUDO,FUEL_CONS_GAS,FUEL_CONS_GAS_NI,FUEL_CONS_GLP,FUEL_COST_CARBON,FUEL_COST_GAS,FUEL_COST_GAS_NI,FUEL_COST_COMBUSTOLEO,IPC_VAR_MOM_PCT,IPP_VAR_PN_MOM_PCT,IPP_VAR_OI_MOM_PCT,DIA_SEMANA,FESTIVO,PRECIO_lag_1,PRECIO_lag_2,PRECIO_lag_3,PRECIO_lag_4,PRECIO_lag_5,PRECIO_lag_6,PRECIO_lag_7,PRECIO_lag_8,PRECIO_lag_9,PRECIO_lag_10,PRECIO_lag_11,PRECIO_lag_12,PRECIO_lag_13,PRECIO_lag_14,PRECIO_lag_15,PRECIO_lag_16,PRECIO_lag_17,PRECIO_lag_18,PRECIO_lag_19,PRECIO_lag_20,PRECIO_lag_21,PRECIO_lag_22,PRECIO_lag_23,PRECIO_lag_24
2025-06-21 07:00:00,2025,6,21,7,105.51,609829.93,7690599.65,639781.63,108127.55,23165.63,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6
2025-06-21 08:00:00,2025,6,21,8,105.51,609620.87,7757527.93,1052564.16,107153.63,23109.24,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6
2025-06-21 09:00:00,2025,6,21,9,105.51,614044.14,7820970.75,1315301.55,99018.11,22623.86,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6
2025-06-21 10:00:00,2025,6,21,10,105.51,609975.75,8035364.49,1397512.76,99759.74,23168.73,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6,105.6,105.6,105.6,105.6,105.6
2025-06-21 11:00:00,2025,6,21,11,105.51,661207.13,8192521.28,1398345.64,101483.13,23189.17,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6,105.6,105.6,105.6,105.6
2025-06-21 12:00:00,2025,6,21,12,105.51,664780.3,8059405.77,1475491.38,98004.91,23230.03,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6,105.6,105.6,105.6
2025-06-21 13:00:00,2025,6,21,13,105.51,657635.02,8102778.0,1368514.1,104319.86,21921.5,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6,105.6,105.6
2025-06-21 14:00:00,2025,6,21,14,105.51,735140.87,8233090.04,1104465.5,99463.31,21368.08,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6,105.6
2025-06-21 15:00:00,2025,6,21,15,105.51,743795.18,8360993.94,918879.74,93782.46,21322.38,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6,105.6
2025-06-21 16:00:00,2025,6,21,16,105.51,897954.85,8559490.04,489339.08,97582.3,21387.63,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9,105.6
2025-06-21 17:00:00,2025,6,21,17,105.51,988676.07,8809103.46,129393.6,99869.55,21402.26,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6,105.9
2025-06-21 18:00:00,2025,6,21,18,105.81,1103633.95,9344069.69,1175.65,98353.1,21407.1,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6,111.6
2025-06-21 19:00:00,2025,6,21,19,105.81,1188013.26,9449794.4,1441.31,92827.71,21408.57,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6,111.6
2025-06-21 20:00:00,2025,6,21,20,105.51,1279206.84,9082680.21,2758.8,100827.17,21410.22,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9,111.6
2025-06-21 21:00:00,2025,6,21,21,105.51,1291183.03,8634716.31,1757.0,98596.3,21416.2,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6,105.9
2025-06-21 22:00:00,2025,6,21,22,105.51,1291797.23,8162692.13,0.0,104343.77,21400.92,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6,105.6
2025-06-21 23:00:00,2025,6,21,23,105.51,1291227.22,7684546.18,0.0,105659.29,20922.87,0.0,332.35,37392.6625,0.0,0.0,46206.1598,114749.0387,0.0,159.4041618731,807.6182814397,483.8333806863,946.4635255393,0.1,-0.28,-0.63,6,0,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.6
2025-06-22 00:00:00,2025,6,22,0,105.52,1176696.85,7390260.96,0.0,105596.27,21411.04,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 01:00:00,2025,6,22,1,105.52,1153498.96,7116725.81,0.0,103601.76,21393.54,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 02:00:00,2025,6,22,2,105.52,1024496.54,6994372.34,0.0,102120.01,21322.54,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 03:00:00,2025,6,22,3,105.52,958032.83,6891464.72,0.0,106528.37,21103.69,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 04:00:00,2025,6,22,4,105.52,916203.45,6854293.85,0.0,107612.0,21298.73,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 05:00:00,2025,6,22,5,105.52,823682.9400000001,6829134.05,2705.51,105448.85,21397.79,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 06:00:00,2025,6,22,6,105.52,702666.4600000001,6616129.16,108557.87,105643.98,21382.370000000003,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 07:00:00,2025,6,22,7,105.52,656397.91,6680019.970000001,267764.44,100489.0,21393.56,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 08:00:00,2025,6,22,8,105.52,612100.06,6722146.16,549023.68,102222.27,21405.46,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 09:00:00,2025,6,22,9,105.52,622867.86,6489664.5200000005,943163.29,102351.64,21363.04,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 10:00:00,2025,6,22,10,105.52,629455.6,6406035.92,1223919.92,99741.48,21247.19,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 11:00:00,2025,6,22,11,105.52,630889.41,6558090.97,1273055.09,100370.62,21014.11,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 12:00:00,2025,6,22,12,105.52,651595.61,6731076.81,1170517.25,103957.21,20256.67,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51,105.51
2025-06-22 13:00:00,2025,6,22,13,105.52,653335.26,6991120.2,911106.67,103004.39,21617.79,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51,105.51
2025-06-22 14:00:00,2025,6,22,14,105.52,742198.35,7230171.36,571707.47,104180.13,23013.68,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51,105.51
2025-06-22 15:00:00,2025,6,22,15,105.52,761001.1699999999,7375905.31,410209.76,101328.6,23021.93,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51,105.51
2025-06-22 16:00:00,2025,6,22,16,105.52,843263.38,7444860.92,240965.18,100617.22,23084.62,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51,105.51
2025-06-22 17:00:00,2025,6,22,17,105.52,1012281.94,7560858.37,61906.42,100674.57,23087.2,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81,105.51
2025-06-22 18:00:00,2025,6,22,18,105.52,1167931.38,8089805.03,2771.89,101888.69,22782.36,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81,105.81
2025-06-22 19:00:00,2025,6,22,19,105.52,1221546.27,8340268.12,2731.6,103059.65,23033.03,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51,105.81
2025-06-22 20:00:00,2025,6,22,20,105.52,1293405.52,8132089.64,230.71,105708.27,22635.84,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51,105.51
2025-06-22 21:00:00,2025,6,22,21,105.52,1197770.96,7974672.99,0.0,104303.52,22737.27,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51,105.51
2025-06-22 22:00:00,2025,6,22,22,105.52,1188081.64,7577723.16,0.0,105323.78,23042.68,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51,105.51
2025-06-22 23:00:00,2025,6,22,23,105.52,1146238.6,7205173.78,0.0,108546.8,23141.22,0.0,322.13,71970.083164,0.0,0.0,43657.4867,91461.5729,0.0,159.4041618731,828.9588415769,515.8802812916,946.4635255393,0.1,-0.28,-0.63,7,0,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.51
2025-06-23 00:00:00,2025,6,23,0,108.67,1138666.19,6872706.89,0.0,104294.34,22747.42,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 01:00:00,2025,6,23,1,108.67,1014182.8,6717079.28,0.0,107044.4,20673.22,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 02:00:00,2025,6,23,2,108.67,959729.15,6564962.62,0.0,109939.62,19561.38,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 03:00:00,2025,6,23,3,108.67,928189.71,6473106.99,0.0,105555.56,18477.08,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 04:00:00,2025,6,23,4,108.67,874872.25,6493478.9,0.0,104608.38,17297.8,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 05:00:00,2025,6,23,5,108.67,781853.27,6546818.7700000005,3043.33,103000.28,12985.02,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 06:00:00,2025,6,23,6,108.67,728425.83,6390505.38,128797.54,105749.81,10829.2,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 07:00:00,2025,6,23,7,108.67,731081.98,6302639.41,479598.74,102722.23,16573.68,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 08:00:00,2025,6,23,8,108.67,725544.55,6446397.86,734048.83,97184.83,13766.54,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 09:00:00,2025,6,23,9,108.67,713463.55,6667096.47,863757.64,94726.14,12056.1,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 10:00:00,2025,6,23,10,108.67,718801.74,6583132.89,1224198.01,87984.98,17273.7,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 11:00:00,2025,6,23,11,108.67,721637.37,6847578.38,1233511.25,89964.83,23111.61,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 12:00:00,2025,6,23,12,108.67,732770.49,6954853.5,1257562.49,82268.72,23157.73,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 13:00:00,2025,6,23,13,108.67,748207.17,7123910.51,1109505.44,81983.49,23143.1,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 14:00:00,2025,6,23,14,108.67,789686.55,7114819.109999999,988059.94,87012.66,23085.29,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
2025-06-23 15:00:00,2025,6,23,15,108.67,830562.5499999999,7285033.57,719229.94,82528.98,23137.11,0.0,658.102,86864.635417,0.0,0.0,43854.05468413,88121.1102,0.0,159.4041618731,826.042868113,521.0412783681,946.4635255393,0.1,-0.28,-0.63,1,1,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52
